Timestamp,Week,Node,Cell,PRB_Usage_Percentage
2024-05-30 21:00:00,2024-21,BTA El Ensueno,AWS_1,91.0486
2024-05-27 17:00:00,2024-21,BTA El Ensueno,AWS_1,90.9294
2024-05-27 18:00:00,2024-21,BTA El Ensueno,AWS_1,90.4408
2024-05-29 18:00:00,2024-21,BTA El Ensueno,AWS_1,90.079
2024-05-30 12:00:00,2024-21,BTA El Ensueno,AWS_1,90.0112
2024-05-29 19:00:00,2024-21,BTA El Ensueno,AWS_1,89.4546
2024-05-26 19:00:00,2024-21,BTA El Ensueno,AWS_1,89.0216
2024-05-27 20:00:00,2024-21,BTA El Ensueno,AWS_1,88.4558
2024-05-27 19:00:00,2024-21,BTA El Ensueno,AWS_1,87.7138
2024-05-31 20:00:00,2024-21,BTA El Ensueno,AWS_1,87.5824
2024-05-30 19:00:00,2024-21,BTA El Ensueno,AWS_1,87.4106
2024-05-30 18:00:00,2024-21,BTA El Ensueno,AWS_1,87.2724
2024-05-31 19:00:00,2024-21,BTA El Ensueno,AWS_1,86.799
2024-05-31 21:00:00,2024-21,BTA El Ensueno,AWS_1,85.6156
2024-05-28 18:00:00,2024-21,BTA El Ensueno,AWS_1,84.8436
2024-05-27 16:00:00,2024-21,BTA El Ensueno,AWS_1,84.4446
2024-05-31 22:00:00,2024-21,BTA El Ensueno,AWS_1,84.156
2024-05-28 19:00:00,2024-21,BTA El Ensueno,AWS_1,84.1028
2024-06-01 23:00:00,2024-21,BTA El Ensueno,AWS_1,84.0364
2024-05-28 17:00:00,2024-21,BTA El Ensueno,AWS_1,82.982
2024-05-29 20:00:00,2024-21,BTA El Ensueno,AWS_1,82.9592
2024-05-26 17:00:00,2024-21,BTA El Ensueno,AWS_1,82.9548
2024-05-28 16:00:00,2024-21,BTA El Ensueno,AWS_2,91.4858
2024-05-29 19:00:00,2024-21,BTA El Ensueno,AWS_2,82.5454
2024-05-31 20:00:00,2024-21,BTA El Ensueno,AWS_2,82.3036
2024-05-26 15:00:00,2024-21,BTA El Ensueno,AWS_2,81.7768
2024-05-28 17:00:00,2024-21,BTA El Ensueno,AWS_2,81.7542
2024-05-30 18:00:00,2024-21,BTA El Ensueno,AWS_2,81.4036
2024-05-30 20:00:00,2024-21,BTA El Ensueno,AWS_2,79.23
2024-05-30 21:00:00,2024-21,BTA El Ensueno,AWS_2,77.3574
2024-05-27 21:00:00,2024-21,BTA El Ensueno,AWS_2,77.2834
2024-05-28 22:00:00,2024-21,BTA El Ensueno,AWS_2,77.1564
2024-05-28 19:00:00,2024-21,BTA El Ensueno,AWS_2,74.8278
2024-05-30 19:00:00,2024-21,BTA El Ensueno,AWS_2,74.3436
2024-05-26 14:00:00,2024-21,BTA El Ensueno,AWS_2,73.7914
2024-05-28 15:00:00,2024-21,BTA El Ensueno,AWS_2,73.5088
2024-05-28 21:00:00,2024-21,BTA El Ensueno,AWS_2,73.3458
2024-05-28 18:00:00,2024-21,BTA El Ensueno,AWS_2,72.268
2024-05-29 21:00:00,2024-21,BTA El Ensueno,AWS_2,72.2294
2024-05-29 22:00:00,2024-21,BTA El Ensueno,AWS_2,71.4914
2024-05-28 20:00:00,2024-21,BTA El Ensueno,AWS_2,71.1818
2024-05-26 18:00:00,2024-21,BTA El Ensueno,AWS_2,71.1462
2024-06-01 22:00:00,2024-21,BTA El Ensueno,AWS_2,70.2712
2024-05-30 22:00:00,2024-21,BTA El Ensueno,AWS_2,69.3092
2024-05-27 20:00:00,2024-21,BTA El Ensueno,AWS_2,69.204
2024-05-26 19:00:00,2024-21,BTA El Ensueno,AWS_2,66.9988
2024-05-26 20:00:00,2024-21,BTA El Ensueno,AWS_2,66.7572
2024-05-27 19:00:00,2024-21,BTA El Ensueno,AWS_2,66.1144
2024-05-26 10:00:00,2024-21,BTA El Ensueno,AWS_2,66.0982
2024-06-01 21:00:00,2024-21,BTA El Ensueno,AWS_2,64.5168
2024-06-01 15:00:00,2024-21,BTA El Ensueno,AWS_2,64.4984
2024-05-29 17:00:00,2024-21,BTA El Ensueno,AWS_2,64.191
2024-06-01 19:00:00,2024-21,BTA El Ensueno,AWS_2,63.6374
2024-05-31 19:00:00,2024-21,BTA El Ensueno,AWS_2,63.3588
2024-05-30 10:00:00,2024-21,BTA El Ensueno,AWS_2,63.26199999999999
2024-05-26 13:00:00,2024-21,BTA El Ensueno,AWS_2,63.1622
2024-05-29 20:00:00,2024-21,BTA El Ensueno,AWS_2,62.61760000000001
2024-05-26 21:00:00,2024-21,BTA El Ensueno,AWS_2,62.4404
2024-06-01 23:00:00,2024-21,BTA El Ensueno,AWS_2,62.1758
2024-06-01 20:00:00,2024-21,BTA El Ensueno,AWS_2,61.88020000000001
2024-05-27 22:00:00,2024-21,BTA El Ensueno,AWS_2,61.5428
2024-05-30 17:00:00,2024-21,BTA El Ensueno,AWS_2,60.3026
2024-05-26 12:00:00,2024-21,BTA El Ensueno,AWS_2,60.2174
2024-05-27 18:00:00,2024-21,BTA El Ensueno,AWS_2,59.83339999999999
2024-05-26 19:00:00,2024-21,BTA El Ensueno,AWS_3,94.0212
2024-05-26 21:00:00,2024-21,BTA El Ensueno,AWS_3,92.7022
2024-05-29 21:00:00,2024-21,BTA El Ensueno,AWS_3,90.278
2024-05-26 20:00:00,2024-21,BTA El Ensueno,AWS_3,88.244
2024-05-27 22:00:00,2024-21,BTA El Ensueno,AWS_3,87.905
2024-05-29 22:00:00,2024-21,BTA El Ensueno,AWS_3,87.3204
2024-06-01 18:00:00,2024-21,BTA El Ensueno,AWS_3,87.1952
2024-06-01 21:00:00,2024-21,BTA El Ensueno,AWS_3,86.8836
2024-05-28 21:00:00,2024-21,BTA El Ensueno,AWS_3,86.3614
2024-05-29 19:00:00,2024-21,BTA El Ensueno,AWS_3,85.9588
2024-05-26 18:00:00,2024-21,BTA El Ensueno,AWS_3,85.6478
2024-05-29 20:00:00,2024-21,BTA El Ensueno,AWS_3,85.2172
2024-05-30 21:00:00,2024-21,BTA El Ensueno,AWS_3,85.139
2024-05-30 22:00:00,2024-21,BTA El Ensueno,AWS_3,83.9172
2024-05-28 19:00:00,2024-21,BTA El Ensueno,AWS_3,83.823
2024-05-27 21:00:00,2024-21,BTA El Ensueno,AWS_3,83.7688
2024-05-29 18:00:00,2024-21,BTA El Ensueno,AWS_3,83.1708
2024-05-26 22:00:00,2024-21,BTA El Ensueno,AWS_3,81.5988
2024-06-01 22:00:00,2024-21,BTA El Ensueno,AWS_3,80.8386
2024-05-28 22:00:00,2024-21,BTA El Ensueno,AWS_3,80.1702
2024-05-30 18:00:00,2024-21,BTA El Ensueno,AWS_3,80.0026
2024-06-01 19:00:00,2024-21,BTA El Ensueno,AWS_3,79.8502
2024-05-27 19:00:00,2024-21,BTA El Ensueno,AWS_3,79.8376
2024-05-26 17:00:00,2024-21,BTA El Ensueno,AWS_3,79.3058
2024-05-26 16:00:00,2024-21,BTA El Ensueno,AWS_3,78.9356
2024-06-01 20:00:00,2024-21,BTA El Ensueno,AWS_3,78.6518
2024-05-29 15:00:00,2024-21,BTA El Ensueno,AWS_3,78.365
2024-05-30 20:00:00,2024-21,BTA El Ensueno,AWS_3,78.2848
2024-05-31 21:00:00,2024-21,BTA El Ensueno,AWS_3,78.264
2024-05-28 18:00:00,2024-21,BTA El Ensueno,AWS_3,78.1856
2024-06-01 15:00:00,2024-21,BTA El Ensueno,AWS_3,78.1316
2024-06-01 17:00:00,2024-21,BTA El Ensueno,AWS_3,77.8162
2024-05-27 20:00:00,2024-21,BTA El Ensueno,AWS_3,77.2582
2024-05-30 19:00:00,2024-21,BTA El Ensueno,AWS_3,76.6926
2024-05-29 17:00:00,2024-21,BTA El Ensueno,AWS_3,76.4512
2024-05-30 14:00:00,2024-21,BTA El Ensueno,AWS_3,76.0358
2024-05-31 18:00:00,2024-21,BTA El Ensueno,AWS_3,75.8206
2024-05-31 22:00:00,2024-21,BTA El Ensueno,AWS_3,75.758
2024-05-31 19:00:00,2024-21,BTA El Ensueno,AWS_3,75.5792
2024-05-31 16:00:00,2024-21,BTA El Ensueno,AWS_3,74.2084
2024-05-30 15:00:00,2024-21,BTA El Ensueno,AWS_3,74.1736
2024-05-26 10:00:00,2024-21,BTA El Ensueno,AWS_3,73.8928
2024-06-01 14:00:00,2024-21,BTA El Ensueno,B28_4,98.718
2024-06-01 21:00:00,2024-21,BTA El Ensueno,B28_4,98.5586
2024-06-01 20:00:00,2024-21,BTA El Ensueno,B28_4,98.3406
2024-06-01 22:00:00,2024-21,BTA El Ensueno,B28_4,98.1754
2024-06-01 19:00:00,2024-21,BTA El Ensueno,B28_4,98.088
2024-06-01 15:00:00,2024-21,BTA El Ensueno,B28_4,97.4188
2024-06-01 13:00:00,2024-21,BTA El Ensueno,B28_4,97.3592
2024-06-01 10:00:00,2024-21,BTA El Ensueno,B28_4,97.1722
2024-05-30 20:00:00,2024-21,BTA El Ensueno,B28_4,97.125
2024-06-01 17:00:00,2024-21,BTA El Ensueno,B28_4,97.0336
2024-06-01 18:00:00,2024-21,BTA El Ensueno,B28_4,96.7334
2024-06-01 12:00:00,2024-21,BTA El Ensueno,B28_4,96.5648
2024-06-01 11:00:00,2024-21,BTA El Ensueno,B28_4,94.963
2024-06-01 16:00:00,2024-21,BTA El Ensueno,B28_4,94.9048
2024-05-26 22:00:00,2024-21,BTA El Ensueno,B28_4,94.8082
2024-05-30 21:00:00,2024-21,BTA El Ensueno,B28_4,94.242
2024-05-27 21:00:00,2024-21,BTA El Ensueno,B28_4,93.8928
2024-05-28 21:00:00,2024-21,BTA El Ensueno,B28_4,93.0174
2024-05-27 20:00:00,2024-21,BTA El Ensueno,B28_4,92.9296
2024-05-27 19:00:00,2024-21,BTA El Ensueno,B28_4,92.3954
2024-06-01 23:00:00,2024-21,BTA El Ensueno,B28_4,92.2078
2024-05-26 19:00:00,2024-21,BTA El Ensueno,B28_4,92.1826
2024-05-31 21:00:00,2024-21,BTA El Ensueno,B28_4,91.971
2024-05-30 18:00:00,2024-21,BTA El Ensueno,B28_4,91.1172
2024-05-27 22:00:00,2024-21,BTA El Ensueno,B28_4,91.1026
2024-05-26 21:00:00,2024-21,BTA El Ensueno,B28_4,91.0622
2024-05-30 19:00:00,2024-21,BTA El Ensueno,B28_4,91.0282
2024-05-28 22:00:00,2024-21,BTA El Ensueno,B28_4,90.022
2024-05-29 19:00:00,2024-21,BTA El Ensueno,B28_4,89.9642
2024-05-26 18:00:00,2024-21,BTA El Ensueno,B28_4,89.2556
2024-05-31 20:00:00,2024-21,BTA El Ensueno,B28_4,88.967
2024-05-29 22:00:00,2024-21,BTA El Ensueno,B28_4,88.8618
2024-05-29 18:00:00,2024-21,BTA El Ensueno,B28_4,88.5112
2024-05-27 18:00:00,2024-21,BTA El Ensueno,B28_4,88.3166
2024-05-29 21:00:00,2024-21,BTA El Ensueno,B28_4,88.2764
2024-05-31 22:00:00,2024-21,BTA El Ensueno,B28_4,87.9898
2024-05-26 20:00:00,2024-21,BTA El Ensueno,B28_4,87.8584
2024-05-31 19:00:00,2024-21,BTA El Ensueno,B28_4,87.4536
2024-05-28 20:00:00,2024-21,BTA El Ensueno,B28_4,87.2626
2024-05-27 17:00:00,2024-21,BTA El Ensueno,B28_4,86.4838
2024-05-29 20:00:00,2024-21,BTA El Ensueno,B28_4,86.305
2024-05-28 18:00:00,2024-21,BTA El Ensueno,B28_4,86.0598
2024-05-30 20:00:00,2024-21,BTA El Ensueno,B28_5,95.3504
2024-05-26 15:00:00,2024-21,BTA El Ensueno,B28_5,95.1926
2024-05-28 22:00:00,2024-21,BTA El Ensueno,B28_5,94.3348
2024-05-30 21:00:00,2024-21,BTA El Ensueno,B28_5,94.2566
2024-05-30 22:00:00,2024-21,BTA El Ensueno,B28_5,94.1236
2024-05-30 19:00:00,2024-21,BTA El Ensueno,B28_5,92.6824
2024-06-01 13:00:00,2024-21,BTA El Ensueno,B28_5,92.551
2024-05-30 16:00:00,2024-21,BTA El Ensueno,B28_5,91.161
2024-05-27 21:00:00,2024-21,BTA El Ensueno,B28_5,90.8524
2024-05-30 18:00:00,2024-21,BTA El Ensueno,B28_5,90.2334
2024-05-28 21:00:00,2024-21,BTA El Ensueno,B28_5,89.8186
2024-05-27 20:00:00,2024-21,BTA El Ensueno,B28_5,89.7562
2024-06-01 20:00:00,2024-21,BTA El Ensueno,B28_5,88.7648
2024-06-01 22:00:00,2024-21,BTA El Ensueno,B28_5,88.5244
2024-05-26 11:00:00,2024-21,BTA El Ensueno,B28_5,88.2986
2024-05-26 18:00:00,2024-21,BTA El Ensueno,B28_5,87.899
2024-05-26 19:00:00,2024-21,BTA El Ensueno,B28_5,86.8096
2024-05-26 14:00:00,2024-21,BTA El Ensueno,B28_5,86.7024
2024-05-31 20:00:00,2024-21,BTA El Ensueno,B28_5,85.776
2024-05-30 17:00:00,2024-21,BTA El Ensueno,B28_5,85.7266
2024-05-27 22:00:00,2024-21,BTA El Ensueno,B28_5,84.7824
2024-06-01 21:00:00,2024-21,BTA El Ensueno,B28_5,84.7784
2024-05-26 20:00:00,2024-21,BTA El Ensueno,B28_5,83.727
2024-06-01 18:00:00,2024-21,BTA El Ensueno,B28_5,83.6428
2024-06-01 15:00:00,2024-21,BTA El Ensueno,B28_5,82.801
2024-05-26 21:00:00,2024-21,BTA El Ensueno,B28_5,82.4666
2024-05-28 19:00:00,2024-21,BTA El Ensueno,B28_5,82.2426
2024-05-31 22:00:00,2024-21,BTA El Ensueno,B28_5,81.9348
2024-05-30 23:00:00,2024-21,BTA El Ensueno,B28_5,81.744
2024-05-28 20:00:00,2024-21,BTA El Ensueno,B28_5,81.4268
2024-05-27 19:00:00,2024-21,BTA El Ensueno,B28_5,80.71
2024-05-28 17:00:00,2024-21,BTA El Ensueno,B28_5,79.5996
2024-05-26 10:00:00,2024-21,BTA El Ensueno,B28_5,79.3554
2024-05-26 12:00:00,2024-21,BTA El Ensueno,B28_5,79.0712
2024-05-31 21:00:00,2024-21,BTA El Ensueno,B28_5,79.05
2024-05-26 16:00:00,2024-21,BTA El Ensueno,B28_5,77.3418
2024-06-01 19:00:00,2024-21,BTA El Ensueno,B28_5,76.719
2024-05-30 15:00:00,2024-21,BTA El Ensueno,B28_5,76.494
2024-05-29 16:00:00,2024-21,BTA El Ensueno,B28_5,76.3732
2024-05-28 18:00:00,2024-21,BTA El Ensueno,B28_5,75.6818
2024-05-31 10:00:00,2024-21,BTA El Ensueno,B28_5,75.1082
2024-05-29 18:00:00,2024-21,BTA El Ensueno,B28_5,74.9108
2024-05-27 21:00:00,2024-21,BTA El Ensueno,B28_6,98.2184
2024-06-01 22:00:00,2024-21,BTA El Ensueno,B28_6,97.198
2024-06-01 20:00:00,2024-21,BTA El Ensueno,B28_6,97.007
2024-05-26 18:00:00,2024-21,BTA El Ensueno,B28_6,97.0062
2024-05-30 20:00:00,2024-21,BTA El Ensueno,B28_6,97.0008
2024-05-30 21:00:00,2024-21,BTA El Ensueno,B28_6,96.8138
2024-05-26 19:00:00,2024-21,BTA El Ensueno,B28_6,96.6414
2024-05-28 22:00:00,2024-21,BTA El Ensueno,B28_6,96.4672
2024-05-29 21:00:00,2024-21,BTA El Ensueno,B28_6,95.9756
2024-05-26 21:00:00,2024-21,BTA El Ensueno,B28_6,95.8872
2024-05-27 22:00:00,2024-21,BTA El Ensueno,B28_6,95.629
2024-05-28 23:00:00,2024-21,BTA El Ensueno,B28_6,95.2406
2024-05-28 21:00:00,2024-21,BTA El Ensueno,B28_6,95.1978
2024-05-30 22:00:00,2024-21,BTA El Ensueno,B28_6,95.142
2024-05-26 22:00:00,2024-21,BTA El Ensueno,B28_6,95.102
2024-06-01 21:00:00,2024-21,BTA El Ensueno,B28_6,94.618
2024-05-27 19:00:00,2024-21,BTA El Ensueno,B28_6,94.465
2024-06-01 19:00:00,2024-21,BTA El Ensueno,B28_6,94.3172
2024-06-01 23:00:00,2024-21,BTA El Ensueno,B28_6,94.2108
2024-05-26 20:00:00,2024-21,BTA El Ensueno,B28_6,94.1216
2024-05-30 19:00:00,2024-21,BTA El Ensueno,B28_6,94.0408
2024-05-27 20:00:00,2024-21,BTA El Ensueno,B28_6,93.8214
2024-05-26 10:00:00,2024-21,BTA El Ensueno,B28_6,93.515
2024-05-29 22:00:00,2024-21,BTA El Ensueno,B28_6,93.3232
2024-05-29 19:00:00,2024-21,BTA El Ensueno,B28_6,93.2106
2024-05-28 19:00:00,2024-21,BTA El Ensueno,B28_6,93.066
2024-05-26 16:00:00,2024-21,BTA El Ensueno,B28_6,92.8016
2024-05-30 18:00:00,2024-21,BTA El Ensueno,B28_6,92.7006
2024-05-28 16:00:00,2024-21,BTA El Ensueno,B28_6,92.6374
2024-05-29 20:00:00,2024-21,BTA El Ensueno,B28_6,92.5578
2024-06-01 18:00:00,2024-21,BTA El Ensueno,B28_6,92.3182
2024-05-28 20:00:00,2024-21,BTA El Ensueno,B28_6,92.2632
2024-06-01 10:00:00,2024-21,BTA El Ensueno,B28_6,92.143
2024-05-29 18:00:00,2024-21,BTA El Ensueno,B28_6,91.688
2024-05-31 18:00:00,2024-21,BTA El Ensueno,B28_6,91.1782
2024-05-31 20:00:00,2024-21,BTA El Ensueno,B28_6,90.145
2024-05-27 23:00:00,2024-21,BTA El Ensueno,B28_6,89.6464
2024-05-26 15:00:00,2024-21,BTA El Ensueno,B28_6,89.3964
2024-05-28 17:00:00,2024-21,BTA El Ensueno,B28_6,88.6382
2024-05-28 18:00:00,2024-21,BTA El Ensueno,B28_6,88.4892
2024-05-31 19:00:00,2024-21,BTA El Ensueno,B28_6,88.268
2024-06-01 14:00:00,2024-21,BTA El Ensueno,B28_6,87.7782
2024-06-01 14:00:00,2024-21,BTA El Ensueno,B7_7,98.4954
2024-06-01 19:00:00,2024-21,BTA El Ensueno,B7_7,98.4262
2024-06-01 21:00:00,2024-21,BTA El Ensueno,B7_7,98.1172
2024-06-01 20:00:00,2024-21,BTA El Ensueno,B7_7,97.4106
2024-06-01 15:00:00,2024-21,BTA El Ensueno,B7_7,96.8972
2024-05-30 20:00:00,2024-21,BTA El Ensueno,B7_7,96.51
2024-06-01 13:00:00,2024-21,BTA El Ensueno,B7_7,96.1886
2024-06-01 12:00:00,2024-21,BTA El Ensueno,B7_7,96.0476
2024-05-28 21:00:00,2024-21,BTA El Ensueno,B7_7,95.539
2024-06-01 17:00:00,2024-21,BTA El Ensueno,B7_7,95.3204
2024-05-30 19:00:00,2024-21,BTA El Ensueno,B7_7,94.633
2024-06-01 22:00:00,2024-21,BTA El Ensueno,B7_7,94.4308
2024-06-01 10:00:00,2024-21,BTA El Ensueno,B7_7,93.5206
2024-05-26 18:00:00,2024-21,BTA El Ensueno,B7_7,93.482
2024-06-01 18:00:00,2024-21,BTA El Ensueno,B7_7,93.3114
2024-05-26 21:00:00,2024-21,BTA El Ensueno,B7_7,92.909
2024-06-01 16:00:00,2024-21,BTA El Ensueno,B7_7,92.663
2024-05-29 19:00:00,2024-21,BTA El Ensueno,B7_7,92.626
2024-05-26 19:00:00,2024-21,BTA El Ensueno,B7_7,92.3846
2024-05-30 21:00:00,2024-21,BTA El Ensueno,B7_7,92.2432
2024-05-28 20:00:00,2024-21,BTA El Ensueno,B7_7,91.9664
2024-05-27 21:00:00,2024-21,BTA El Ensueno,B7_7,91.8078
2024-05-31 19:00:00,2024-21,BTA El Ensueno,B7_7,91.5236
2024-05-27 20:00:00,2024-21,BTA El Ensueno,B7_7,91.3656
2024-05-26 20:00:00,2024-21,BTA El Ensueno,B7_7,91.2854
2024-05-29 21:00:00,2024-21,BTA El Ensueno,B7_7,91.2378
2024-05-31 21:00:00,2024-21,BTA El Ensueno,B7_7,91.2024
2024-05-29 20:00:00,2024-21,BTA El Ensueno,B7_7,90.6184
2024-05-27 18:00:00,2024-21,BTA El Ensueno,B7_7,89.4502
2024-06-01 11:00:00,2024-21,BTA El Ensueno,B7_7,89.283
2024-05-27 19:00:00,2024-21,BTA El Ensueno,B7_7,89.2066
2024-05-31 20:00:00,2024-21,BTA El Ensueno,B7_7,88.5112
2024-05-30 18:00:00,2024-21,BTA El Ensueno,B7_7,88.5034
2024-05-29 18:00:00,2024-21,BTA El Ensueno,B7_7,88.243
2024-06-01 23:00:00,2024-21,BTA El Ensueno,B7_7,87.9434
2024-05-31 18:00:00,2024-21,BTA El Ensueno,B7_7,87.6916
2024-05-28 22:00:00,2024-21,BTA El Ensueno,B7_7,86.6834
2024-05-29 22:00:00,2024-21,BTA El Ensueno,B7_7,86.4058
2024-05-27 17:00:00,2024-21,BTA El Ensueno,B7_7,86.2612
2024-05-26 12:00:00,2024-21,BTA El Ensueno,B7_7,86.0056
2024-05-28 19:00:00,2024-21,BTA El Ensueno,B7_7,85.81
2024-05-26 17:00:00,2024-21,BTA El Ensueno,B7_7,84.8342
2024-05-28 22:00:00,2024-21,BTA El Ensueno,B7_8,87.878
2024-05-27 21:00:00,2024-21,BTA El Ensueno,B7_8,86.7028
2024-05-30 20:00:00,2024-21,BTA El Ensueno,B7_8,86.6294
2024-05-30 21:00:00,2024-21,BTA El Ensueno,B7_8,84.5978
2024-05-30 18:00:00,2024-21,BTA El Ensueno,B7_8,82.8264
2024-05-30 19:00:00,2024-21,BTA El Ensueno,B7_8,82.455
2024-05-31 20:00:00,2024-21,BTA El Ensueno,B7_8,82.2936
2024-05-26 20:00:00,2024-21,BTA El Ensueno,B7_8,81.883
2024-05-26 18:00:00,2024-21,BTA El Ensueno,B7_8,81.8194
2024-06-01 21:00:00,2024-21,BTA El Ensueno,B7_8,80.9738
2024-05-29 19:00:00,2024-21,BTA El Ensueno,B7_8,80.9026
2024-05-26 15:00:00,2024-21,BTA El Ensueno,B7_8,80.6486
2024-05-27 19:00:00,2024-21,BTA El Ensueno,B7_8,79.608
2024-05-26 21:00:00,2024-21,BTA El Ensueno,B7_8,79.5352
2024-05-26 19:00:00,2024-21,BTA El Ensueno,B7_8,79.2476
2024-06-01 22:00:00,2024-21,BTA El Ensueno,B7_8,78.9968
2024-05-27 22:00:00,2024-21,BTA El Ensueno,B7_8,78.8236
2024-05-28 18:00:00,2024-21,BTA El Ensueno,B7_8,77.989
2024-05-27 20:00:00,2024-21,BTA El Ensueno,B7_8,77.5752
2024-05-28 19:00:00,2024-21,BTA El Ensueno,B7_8,77.4286
2024-06-01 20:00:00,2024-21,BTA El Ensueno,B7_8,77.2796
2024-05-28 21:00:00,2024-21,BTA El Ensueno,B7_8,76.0468
2024-05-26 14:00:00,2024-21,BTA El Ensueno,B7_8,75.5238
2024-05-28 17:00:00,2024-21,BTA El Ensueno,B7_8,75.0902
2024-05-30 22:00:00,2024-21,BTA El Ensueno,B7_8,74.7428
2024-05-28 20:00:00,2024-21,BTA El Ensueno,B7_8,73.2476
2024-06-01 19:00:00,2024-21,BTA El Ensueno,B7_8,73.0942
2024-05-29 20:00:00,2024-21,BTA El Ensueno,B7_8,72.0384
2024-06-01 15:00:00,2024-21,BTA El Ensueno,B7_8,70.535
2024-05-29 18:00:00,2024-21,BTA El Ensueno,B7_8,69.9806
2024-05-29 21:00:00,2024-21,BTA El Ensueno,B7_8,68.9328
2024-05-29 16:00:00,2024-21,BTA El Ensueno,B7_8,68.7908
2024-05-29 22:00:00,2024-21,BTA El Ensueno,B7_8,68.5576
2024-05-31 19:00:00,2024-21,BTA El Ensueno,B7_8,68.3242
2024-05-26 22:00:00,2024-21,BTA El Ensueno,B7_8,67.3376
2024-06-01 16:00:00,2024-21,BTA El Ensueno,B7_8,67.0868
2024-05-27 18:00:00,2024-21,BTA El Ensueno,B7_8,67.0036
2024-05-26 10:00:00,2024-21,BTA El Ensueno,B7_8,66.9836
2024-05-31 21:00:00,2024-21,BTA El Ensueno,B7_8,66.2774
2024-05-31 22:00:00,2024-21,BTA El Ensueno,B7_8,65.941
2024-05-30 16:00:00,2024-21,BTA El Ensueno,B7_8,65.9
2024-05-27 12:00:00,2024-21,BTA El Ensueno,B7_8,65.7094
2024-05-26 19:00:00,2024-21,BTA El Ensueno,B7_9,94.8232
2024-05-26 21:00:00,2024-21,BTA El Ensueno,B7_9,91.3002
2024-05-26 18:00:00,2024-21,BTA El Ensueno,B7_9,87.0216
2024-05-26 16:00:00,2024-21,BTA El Ensueno,B7_9,86.1028
2024-05-29 21:00:00,2024-21,BTA El Ensueno,B7_9,85.4902
2024-05-26 20:00:00,2024-21,BTA El Ensueno,B7_9,84.747
2024-05-30 21:00:00,2024-21,BTA El Ensueno,B7_9,83.9752
2024-05-26 17:00:00,2024-21,BTA El Ensueno,B7_9,82.8302
2024-05-26 22:00:00,2024-21,BTA El Ensueno,B7_9,82.2694
2024-05-28 21:00:00,2024-21,BTA El Ensueno,B7_9,81.3232
2024-06-01 21:00:00,2024-21,BTA El Ensueno,B7_9,80.9604
2024-05-31 22:00:00,2024-21,BTA El Ensueno,B7_9,79.6918
2024-05-27 21:00:00,2024-21,BTA El Ensueno,B7_9,77.7026
2024-05-27 19:00:00,2024-21,BTA El Ensueno,B7_9,77.36
2024-05-30 22:00:00,2024-21,BTA El Ensueno,B7_9,76.0014
2024-05-29 20:00:00,2024-21,BTA El Ensueno,B7_9,75.952
2024-06-01 22:00:00,2024-21,BTA El Ensueno,B7_9,75.8842
2024-05-27 22:00:00,2024-21,BTA El Ensueno,B7_9,75.7428
2024-05-29 19:00:00,2024-21,BTA El Ensueno,B7_9,74.7208
2024-05-29 22:00:00,2024-21,BTA El Ensueno,B7_9,74.6584
2024-05-30 20:00:00,2024-21,BTA El Ensueno,B7_9,74.5664
2024-05-26 10:00:00,2024-21,BTA El Ensueno,B7_9,74.4192
2024-06-01 19:00:00,2024-21,BTA El Ensueno,B7_9,74.1526
2024-05-30 19:00:00,2024-21,BTA El Ensueno,B7_9,73.484
2024-05-28 20:00:00,2024-21,BTA El Ensueno,B7_9,71.8756
2024-05-31 21:00:00,2024-21,BTA El Ensueno,B7_9,71.2228
2024-06-01 15:00:00,2024-21,BTA El Ensueno,B7_9,71.1192
2024-05-30 18:00:00,2024-21,BTA El Ensueno,B7_9,70.8766
2024-05-31 20:00:00,2024-21,BTA El Ensueno,B7_9,70.5212
