Timestamp,Week,Node,Cell,PRB_Usage_Percentage
2024-06-01 09:00:00,2024-21,BTA El Ensueno,B7_9,70.4328
2024-05-28 22:00:00,2024-21,BTA El Ensueno,B7_9,70.356
2024-05-31 17:00:00,2024-21,BTA El Ensueno,B7_9,69.2454
2024-05-31 18:00:00,2024-21,BTA El Ensueno,B7_9,67.3614
2024-06-01 12:00:00,2024-21,BTA El Ensueno,B7_9,66.9624
2024-05-27 16:00:00,2024-21,BTA El Ensueno,B7_9,66.9546
2024-06-01 18:00:00,2024-21,BTA El Ensueno,B7_9,66.9472
2024-05-27 20:00:00,2024-21,BTA El Ensueno,B7_9,66.601
2024-05-26 15:00:00,2024-21,BTA El Ensueno,B7_9,66.4652
2024-05-28 14:00:00,2024-21,BTA El Ensueno,B7_9,66.4182
2024-05-31 16:00:00,2024-21,BTA El Ensueno,B7_9,66.3626
2024-05-29 18:00:00,2024-21,BTA El Ensueno,B7_9,66.0168
2024-05-30 17:00:00,2024-21,BTA El Ensueno,B7_9,65.8176
2024-06-02 17:00:00,2024-22,BTA El Ensueno,AWS_1,98.2684
2024-06-02 19:00:00,2024-22,BTA El Ensueno,AWS_1,98.2654
2024-06-05 20:00:00,2024-22,BTA El Ensueno,AWS_1,98.2082
2024-06-02 18:00:00,2024-22,BTA El Ensueno,AWS_1,98.1464
2024-06-06 20:00:00,2024-22,BTA El Ensueno,AWS_1,97.9392
2024-06-03 19:00:00,2024-22,BTA El Ensueno,AWS_1,97.3302
2024-06-03 20:00:00,2024-22,BTA El Ensueno,AWS_1,97.3164
2024-06-04 20:00:00,2024-22,BTA El Ensueno,AWS_1,97.1494
2024-06-05 19:00:00,2024-22,BTA El Ensueno,AWS_1,97.1398
2024-06-06 18:00:00,2024-22,BTA El Ensueno,AWS_1,97.0726
2024-06-06 21:00:00,2024-22,BTA El Ensueno,AWS_1,97.0566
2024-06-05 18:00:00,2024-22,BTA El Ensueno,AWS_1,97.0086
2024-06-02 21:00:00,2024-22,BTA El Ensueno,AWS_1,96.9468
2024-06-05 21:00:00,2024-22,BTA El Ensueno,AWS_1,96.888
2024-06-05 09:00:00,2024-22,BTA El Ensueno,AWS_1,96.7816
2024-06-04 18:00:00,2024-22,BTA El Ensueno,AWS_1,96.7008
2024-06-03 21:00:00,2024-22,BTA El Ensueno,AWS_1,96.6848
2024-06-03 16:00:00,2024-22,BTA El Ensueno,AWS_1,96.5228
2024-06-03 18:00:00,2024-22,BTA El Ensueno,AWS_1,96.414
2024-06-07 13:00:00,2024-22,BTA El Ensueno,AWS_1,96.3204
2024-06-04 13:00:00,2024-22,BTA El Ensueno,AWS_1,96.2092
2024-06-02 20:00:00,2024-22,BTA El Ensueno,AWS_1,96.187
2024-06-02 14:00:00,2024-22,BTA El Ensueno,AWS_1,96.1528
2024-06-02 16:00:00,2024-22,BTA El Ensueno,AWS_1,96.081
2024-06-06 19:00:00,2024-22,BTA El Ensueno,AWS_1,95.8614
2024-06-05 17:00:00,2024-22,BTA El Ensueno,AWS_1,95.832
2024-06-02 13:00:00,2024-22,BTA El Ensueno,AWS_1,95.7262
2024-06-05 15:00:00,2024-22,BTA El Ensueno,AWS_1,95.661
2024-06-05 14:00:00,2024-22,BTA El Ensueno,AWS_1,95.204
2024-06-04 19:00:00,2024-22,BTA El Ensueno,AWS_1,95.0716
2024-06-06 14:00:00,2024-22,BTA El Ensueno,AWS_1,95.0264
2024-06-02 22:00:00,2024-22,BTA El Ensueno,AWS_1,95.0156
2024-06-03 10:00:00,2024-22,BTA El Ensueno,AWS_1,94.9894
2024-06-06 09:00:00,2024-22,BTA El Ensueno,AWS_1,94.8582
2024-06-04 17:00:00,2024-22,BTA El Ensueno,AWS_1,94.8342
2024-06-04 21:00:00,2024-22,BTA El Ensueno,AWS_1,94.7714
2024-06-05 16:00:00,2024-22,BTA El Ensueno,AWS_1,94.4638
2024-06-03 17:00:00,2024-22,BTA El Ensueno,AWS_1,94.4292
2024-06-02 12:00:00,2024-22,BTA El Ensueno,AWS_1,94.3308
2024-06-03 15:00:00,2024-22,BTA El Ensueno,AWS_1,94.233
2024-06-02 15:00:00,2024-22,BTA El Ensueno,AWS_1,93.709
2024-06-03 22:00:00,2024-22,BTA El Ensueno,AWS_1,93.6028
2024-06-04 20:00:00,2024-22,BTA El Ensueno,AWS_2,79.804
2024-06-08 20:00:00,2024-22,BTA El Ensueno,AWS_2,78.1356
2024-06-06 22:00:00,2024-22,BTA El Ensueno,AWS_2,77.1036
2024-06-02 22:00:00,2024-22,BTA El Ensueno,AWS_2,75.9244
2024-06-07 19:00:00,2024-22,BTA El Ensueno,AWS_2,74.6136
2024-06-05 20:00:00,2024-22,BTA El Ensueno,AWS_2,74.3448
2024-06-03 10:00:00,2024-22,BTA El Ensueno,AWS_2,73.9118
2024-06-03 22:00:00,2024-22,BTA El Ensueno,AWS_2,72.867
2024-06-06 21:00:00,2024-22,BTA El Ensueno,AWS_2,72.3704
2024-06-05 19:00:00,2024-22,BTA El Ensueno,AWS_2,72.3314
2024-06-04 19:00:00,2024-22,BTA El Ensueno,AWS_2,71.9378
2024-06-08 18:00:00,2024-22,BTA El Ensueno,AWS_2,71.8798
2024-06-05 21:00:00,2024-22,BTA El Ensueno,AWS_2,71.646
2024-06-03 20:00:00,2024-22,BTA El Ensueno,AWS_2,70.9168
2024-06-03 19:00:00,2024-22,BTA El Ensueno,AWS_2,70.6352
2024-06-03 18:00:00,2024-22,BTA El Ensueno,AWS_2,68.1368
2024-06-07 21:00:00,2024-22,BTA El Ensueno,AWS_2,67.3134
2024-06-06 19:00:00,2024-22,BTA El Ensueno,AWS_2,67.0712
2024-06-03 21:00:00,2024-22,BTA El Ensueno,AWS_2,66.7612
2024-06-08 22:00:00,2024-22,BTA El Ensueno,AWS_2,66.6742
2024-06-08 21:00:00,2024-22,BTA El Ensueno,AWS_2,66.602
2024-06-08 19:00:00,2024-22,BTA El Ensueno,AWS_2,66.2706
2024-06-07 20:00:00,2024-22,BTA El Ensueno,AWS_2,66.1444
2024-06-05 22:00:00,2024-22,BTA El Ensueno,AWS_2,65.9434
2024-06-02 17:00:00,2024-22,BTA El Ensueno,AWS_2,65.9396
2024-06-02 16:00:00,2024-22,BTA El Ensueno,AWS_2,65.3532
2024-06-04 17:00:00,2024-22,BTA El Ensueno,AWS_2,65.1312
2024-06-07 16:00:00,2024-22,BTA El Ensueno,AWS_2,64.9766
2024-06-08 23:00:00,2024-22,BTA El Ensueno,AWS_2,64.9124
2024-06-04 18:00:00,2024-22,BTA El Ensueno,AWS_2,64.5396
2024-06-06 20:00:00,2024-22,BTA El Ensueno,AWS_2,64.3488
2024-06-04 21:00:00,2024-22,BTA El Ensueno,AWS_2,63.58200000000001
2024-06-02 18:00:00,2024-22,BTA El Ensueno,AWS_2,63.5386
2024-06-07 22:00:00,2024-22,BTA El Ensueno,AWS_2,63.4336
2024-06-04 22:00:00,2024-22,BTA El Ensueno,AWS_2,63.17080000000001
2024-06-06 23:00:00,2024-22,BTA El Ensueno,AWS_2,62.8728
2024-06-02 23:00:00,2024-22,BTA El Ensueno,AWS_2,62.541000000000004
2024-06-02 09:00:00,2024-22,BTA El Ensueno,AWS_2,62.537
2024-06-03 11:00:00,2024-22,BTA El Ensueno,AWS_2,62.00600000000001
2024-06-07 17:00:00,2024-22,BTA El Ensueno,AWS_2,61.9636
2024-06-02 15:00:00,2024-22,BTA El Ensueno,AWS_2,60.1204
2024-06-07 18:00:00,2024-22,BTA El Ensueno,AWS_2,59.821400000000004
2024-06-04 20:00:00,2024-22,BTA El Ensueno,AWS_3,94.5526
2024-06-02 20:00:00,2024-22,BTA El Ensueno,AWS_3,92.5994
2024-06-02 18:00:00,2024-22,BTA El Ensueno,AWS_3,88.9962
2024-06-06 22:00:00,2024-22,BTA El Ensueno,AWS_3,88.4416
2024-06-06 21:00:00,2024-22,BTA El Ensueno,AWS_3,88.4258
2024-06-06 20:00:00,2024-22,BTA El Ensueno,AWS_3,88.06
2024-06-04 21:00:00,2024-22,BTA El Ensueno,AWS_3,87.2592
2024-06-03 19:00:00,2024-22,BTA El Ensueno,AWS_3,86.4042
2024-06-02 19:00:00,2024-22,BTA El Ensueno,AWS_3,86.3624
2024-06-08 21:00:00,2024-22,BTA El Ensueno,AWS_3,85.6192
2024-06-03 20:00:00,2024-22,BTA El Ensueno,AWS_3,85.182
2024-06-02 21:00:00,2024-22,BTA El Ensueno,AWS_3,84.8938
2024-06-03 18:00:00,2024-22,BTA El Ensueno,AWS_3,84.6696
2024-06-02 12:00:00,2024-22,BTA El Ensueno,AWS_3,84.424
2024-06-04 22:00:00,2024-22,BTA El Ensueno,AWS_3,84.3646
2024-06-07 22:00:00,2024-22,BTA El Ensueno,AWS_3,84.0854
2024-06-03 22:00:00,2024-22,BTA El Ensueno,AWS_3,83.661
2024-06-08 20:00:00,2024-22,BTA El Ensueno,AWS_3,83.2236
2024-06-02 22:00:00,2024-22,BTA El Ensueno,AWS_3,82.7884
2024-06-08 19:00:00,2024-22,BTA El Ensueno,AWS_3,82.047
2024-06-08 22:00:00,2024-22,BTA El Ensueno,AWS_3,81.415
2024-06-02 14:00:00,2024-22,BTA El Ensueno,AWS_3,81.3978
2024-06-07 19:00:00,2024-22,BTA El Ensueno,AWS_3,81.3878
2024-06-03 11:00:00,2024-22,BTA El Ensueno,AWS_3,81.0508
2024-06-02 17:00:00,2024-22,BTA El Ensueno,AWS_3,80.1306
2024-06-02 11:00:00,2024-22,BTA El Ensueno,AWS_3,79.9876
2024-06-03 21:00:00,2024-22,BTA El Ensueno,AWS_3,79.9596
2024-06-03 17:00:00,2024-22,BTA El Ensueno,AWS_3,79.24
2024-06-02 15:00:00,2024-22,BTA El Ensueno,AWS_3,79.1156
2024-06-06 19:00:00,2024-22,BTA El Ensueno,AWS_3,78.9278
2024-06-05 22:00:00,2024-22,BTA El Ensueno,AWS_3,78.2236
2024-06-07 21:00:00,2024-22,BTA El Ensueno,AWS_3,78.1544
2024-06-05 20:00:00,2024-22,BTA El Ensueno,AWS_3,76.8272
2024-06-05 18:00:00,2024-22,BTA El Ensueno,AWS_3,76.7372
2024-06-04 18:00:00,2024-22,BTA El Ensueno,AWS_3,76.2676
2024-06-04 19:00:00,2024-22,BTA El Ensueno,AWS_3,75.7348
2024-06-03 12:00:00,2024-22,BTA El Ensueno,AWS_3,75.5064
2024-06-07 23:00:00,2024-22,BTA El Ensueno,AWS_3,74.8196
2024-06-02 13:00:00,2024-22,BTA El Ensueno,AWS_3,73.2254
2024-06-07 18:00:00,2024-22,BTA El Ensueno,AWS_3,72.9114
2024-06-02 09:00:00,2024-22,BTA El Ensueno,AWS_3,72.8304
2024-06-05 19:00:00,2024-22,BTA El Ensueno,AWS_3,72.6506
2024-06-02 20:00:00,2024-22,BTA El Ensueno,B28_4,99.1358
2024-06-03 19:00:00,2024-22,BTA El Ensueno,B28_4,98.9298
2024-06-02 21:00:00,2024-22,BTA El Ensueno,B28_4,98.8938
2024-06-03 18:00:00,2024-22,BTA El Ensueno,B28_4,98.8788
2024-06-06 20:00:00,2024-22,BTA El Ensueno,B28_4,98.8424
2024-06-03 17:00:00,2024-22,BTA El Ensueno,B28_4,98.8104
2024-06-03 16:00:00,2024-22,BTA El Ensueno,B28_4,98.8092
2024-06-02 16:00:00,2024-22,BTA El Ensueno,B28_4,98.7844
2024-06-02 19:00:00,2024-22,BTA El Ensueno,B28_4,98.7648
2024-06-03 20:00:00,2024-22,BTA El Ensueno,B28_4,98.6084
2024-06-04 09:00:00,2024-22,BTA El Ensueno,B28_4,98.558
2024-06-02 18:00:00,2024-22,BTA El Ensueno,B28_4,98.3848
2024-06-05 20:00:00,2024-22,BTA El Ensueno,B28_4,98.3732
2024-06-05 18:00:00,2024-22,BTA El Ensueno,B28_4,98.354
2024-06-04 20:00:00,2024-22,BTA El Ensueno,B28_4,98.2804
2024-06-02 22:00:00,2024-22,BTA El Ensueno,B28_4,98.104
2024-06-02 15:00:00,2024-22,BTA El Ensueno,B28_4,98.0968
2024-06-04 13:00:00,2024-22,BTA El Ensueno,B28_4,98.042
2024-06-05 13:00:00,2024-22,BTA El Ensueno,B28_4,98.0204
2024-06-05 21:00:00,2024-22,BTA El Ensueno,B28_4,97.9518
2024-06-02 14:00:00,2024-22,BTA El Ensueno,B28_4,97.9298
2024-06-06 19:00:00,2024-22,BTA El Ensueno,B28_4,97.8966
2024-06-07 09:00:00,2024-22,BTA El Ensueno,B28_4,97.8934
2024-06-03 10:00:00,2024-22,BTA El Ensueno,B28_4,97.8836
2024-06-02 17:00:00,2024-22,BTA El Ensueno,B28_4,97.8682
2024-06-03 21:00:00,2024-22,BTA El Ensueno,B28_4,97.865
2024-06-03 11:00:00,2024-22,BTA El Ensueno,B28_4,97.8626
2024-06-04 18:00:00,2024-22,BTA El Ensueno,B28_4,97.721
2024-06-05 17:00:00,2024-22,BTA El Ensueno,B28_4,97.6952
2024-06-04 08:00:00,2024-22,BTA El Ensueno,B28_4,97.6514
2024-06-05 19:00:00,2024-22,BTA El Ensueno,B28_4,97.5464
2024-06-05 15:00:00,2024-22,BTA El Ensueno,B28_4,97.5416
2024-06-03 15:00:00,2024-22,BTA El Ensueno,B28_4,97.5278
2024-06-06 09:00:00,2024-22,BTA El Ensueno,B28_4,97.4842
2024-06-07 11:00:00,2024-22,BTA El Ensueno,B28_4,97.4154
2024-06-06 21:00:00,2024-22,BTA El Ensueno,B28_4,97.1756
2024-06-04 19:00:00,2024-22,BTA El Ensueno,B28_4,97.157
2024-06-06 13:00:00,2024-22,BTA El Ensueno,B28_4,97.116
2024-06-07 12:00:00,2024-22,BTA El Ensueno,B28_4,96.9754
2024-06-04 21:00:00,2024-22,BTA El Ensueno,B28_4,96.8892
2024-06-03 12:00:00,2024-22,BTA El Ensueno,B28_4,96.7342
2024-06-06 14:00:00,2024-22,BTA El Ensueno,B28_4,96.5982
2024-06-08 20:00:00,2024-22,BTA El Ensueno,B28_5,96.9854
2024-06-08 19:00:00,2024-22,BTA El Ensueno,B28_5,95.9058
2024-06-08 21:00:00,2024-22,BTA El Ensueno,B28_5,93.984
2024-06-03 10:00:00,2024-22,BTA El Ensueno,B28_5,93.255
2024-06-03 11:00:00,2024-22,BTA El Ensueno,B28_5,92.9692
2024-06-08 18:00:00,2024-22,BTA El Ensueno,B28_5,92.4684
2024-06-02 17:00:00,2024-22,BTA El Ensueno,B28_5,92.1304
2024-06-03 22:00:00,2024-22,BTA El Ensueno,B28_5,89.9434
2024-06-06 22:00:00,2024-22,BTA El Ensueno,B28_5,89.7986
2024-06-05 20:00:00,2024-22,BTA El Ensueno,B28_5,89.644
2024-06-04 20:00:00,2024-22,BTA El Ensueno,B28_5,89.0642
2024-06-02 22:00:00,2024-22,BTA El Ensueno,B28_5,88.7386
2024-06-03 20:00:00,2024-22,BTA El Ensueno,B28_5,87.9256
2024-06-08 22:00:00,2024-22,BTA El Ensueno,B28_5,87.9018
2024-06-07 22:00:00,2024-22,BTA El Ensueno,B28_5,87.0612
2024-06-02 18:00:00,2024-22,BTA El Ensueno,B28_5,86.72
2024-06-02 15:00:00,2024-22,BTA El Ensueno,B28_5,85.4292
2024-06-04 22:00:00,2024-22,BTA El Ensueno,B28_5,84.9258
2024-06-04 18:00:00,2024-22,BTA El Ensueno,B28_5,84.702
2024-06-03 09:00:00,2024-22,BTA El Ensueno,B28_5,83.9488
2024-06-07 19:00:00,2024-22,BTA El Ensueno,B28_5,83.9228
2024-06-04 21:00:00,2024-22,BTA El Ensueno,B28_5,82.6102
2024-06-08 17:00:00,2024-22,BTA El Ensueno,B28_5,82.3972
2024-06-02 16:00:00,2024-22,BTA El Ensueno,B28_5,82.1988
2024-06-03 21:00:00,2024-22,BTA El Ensueno,B28_5,81.8504
2024-06-08 10:00:00,2024-22,BTA El Ensueno,B28_5,81.8214
2024-06-06 21:00:00,2024-22,BTA El Ensueno,B28_5,81.6684
2024-06-08 09:00:00,2024-22,BTA El Ensueno,B28_5,81.4136
2024-06-02 21:00:00,2024-22,BTA El Ensueno,B28_5,80.6186
2024-06-07 09:00:00,2024-22,BTA El Ensueno,B28_5,80.564
2024-06-03 12:00:00,2024-22,BTA El Ensueno,B28_5,80.4946
2024-06-03 18:00:00,2024-22,BTA El Ensueno,B28_5,80.4172
2024-06-06 23:00:00,2024-22,BTA El Ensueno,B28_5,79.9904
2024-06-03 19:00:00,2024-22,BTA El Ensueno,B28_5,79.7328
2024-06-08 23:00:00,2024-22,BTA El Ensueno,B28_5,79.4914
2024-06-02 19:00:00,2024-22,BTA El Ensueno,B28_5,79.3082
2024-06-04 19:00:00,2024-22,BTA El Ensueno,B28_5,79.1566
2024-06-06 19:00:00,2024-22,BTA El Ensueno,B28_5,79.036
2024-06-07 21:00:00,2024-22,BTA El Ensueno,B28_5,78.9234
2024-06-03 17:00:00,2024-22,BTA El Ensueno,B28_5,78.5056
2024-06-05 21:00:00,2024-22,BTA El Ensueno,B28_5,78.436
2024-06-07 20:00:00,2024-22,BTA El Ensueno,B28_5,78.292
2024-06-03 18:00:00,2024-22,BTA El Ensueno,B28_6,97.9816
2024-06-02 21:00:00,2024-22,BTA El Ensueno,B28_6,97.9534
2024-06-08 21:00:00,2024-22,BTA El Ensueno,B28_6,97.6204
2024-06-05 19:00:00,2024-22,BTA El Ensueno,B28_6,97.6012
2024-06-06 20:00:00,2024-22,BTA El Ensueno,B28_6,97.2624
2024-06-04 18:00:00,2024-22,BTA El Ensueno,B28_6,97.2178
2024-06-03 19:00:00,2024-22,BTA El Ensueno,B28_6,96.9182
2024-06-05 20:00:00,2024-22,BTA El Ensueno,B28_6,96.9116
2024-06-04 19:00:00,2024-22,BTA El Ensueno,B28_6,96.8566
2024-06-02 18:00:00,2024-22,BTA El Ensueno,B28_6,96.6608
2024-06-06 21:00:00,2024-22,BTA El Ensueno,B28_6,96.6014
2024-06-04 20:00:00,2024-22,BTA El Ensueno,B28_6,96.5846
2024-06-04 22:00:00,2024-22,BTA El Ensueno,B28_6,96.2164
2024-06-02 20:00:00,2024-22,BTA El Ensueno,B28_6,96.1966
2024-06-03 20:00:00,2024-22,BTA El Ensueno,B28_6,96.0768
2024-06-05 21:00:00,2024-22,BTA El Ensueno,B28_6,96.0754
2024-06-07 21:00:00,2024-22,BTA El Ensueno,B28_6,95.8654
2024-06-03 21:00:00,2024-22,BTA El Ensueno,B28_6,95.7382
2024-06-03 22:00:00,2024-22,BTA El Ensueno,B28_6,95.5908
2024-06-02 19:00:00,2024-22,BTA El Ensueno,B28_6,95.5682
2024-06-02 13:00:00,2024-22,BTA El Ensueno,B28_6,95.3134
2024-06-05 22:00:00,2024-22,BTA El Ensueno,B28_6,95.3008
2024-06-08 19:00:00,2024-22,BTA El Ensueno,B28_6,95.019
2024-06-02 12:00:00,2024-22,BTA El Ensueno,B28_6,94.9726
2024-06-06 22:00:00,2024-22,BTA El Ensueno,B28_6,94.9596
2024-06-06 14:00:00,2024-22,BTA El Ensueno,B28_6,94.7332
2024-06-02 15:00:00,2024-22,BTA El Ensueno,B28_6,94.6752
2024-06-08 20:00:00,2024-22,BTA El Ensueno,B28_6,94.6506
2024-06-04 21:00:00,2024-22,BTA El Ensueno,B28_6,94.5976
2024-06-02 23:00:00,2024-22,BTA El Ensueno,B28_6,94.1582
2024-06-02 22:00:00,2024-22,BTA El Ensueno,B28_6,94.1426
2024-06-06 19:00:00,2024-22,BTA El Ensueno,B28_6,94.0826
2024-06-07 20:00:00,2024-22,BTA El Ensueno,B28_6,93.9948
2024-06-03 00:00:00,2024-22,BTA El Ensueno,B28_6,93.5604
2024-06-02 17:00:00,2024-22,BTA El Ensueno,B28_6,93.3456
2024-06-06 11:00:00,2024-22,BTA El Ensueno,B28_6,92.9992
2024-06-03 11:00:00,2024-22,BTA El Ensueno,B28_6,92.8286
2024-06-03 17:00:00,2024-22,BTA El Ensueno,B28_6,92.5376
2024-06-02 14:00:00,2024-22,BTA El Ensueno,B28_6,92.094
2024-06-07 22:00:00,2024-22,BTA El Ensueno,B28_6,91.8144
2024-06-07 23:00:00,2024-22,BTA El Ensueno,B28_6,91.7544
2024-06-03 10:00:00,2024-22,BTA El Ensueno,B28_6,91.7456
2024-06-06 19:00:00,2024-22,BTA El Ensueno,B7_7,98.8838
2024-06-06 20:00:00,2024-22,BTA El Ensueno,B7_7,98.7882
2024-06-02 20:00:00,2024-22,BTA El Ensueno,B7_7,98.7726
2024-06-03 18:00:00,2024-22,BTA El Ensueno,B7_7,98.7582
2024-06-05 20:00:00,2024-22,BTA El Ensueno,B7_7,98.584
2024-06-04 20:00:00,2024-22,BTA El Ensueno,B7_7,98.547
2024-06-04 21:00:00,2024-22,BTA El Ensueno,B7_7,98.3802
2024-06-06 21:00:00,2024-22,BTA El Ensueno,B7_7,98.37
2024-06-02 16:00:00,2024-22,BTA El Ensueno,B7_7,98.3628
2024-06-03 19:00:00,2024-22,BTA El Ensueno,B7_7,98.354
2024-06-05 19:00:00,2024-22,BTA El Ensueno,B7_7,98.3326
2024-06-03 17:00:00,2024-22,BTA El Ensueno,B7_7,98.33
2024-06-02 19:00:00,2024-22,BTA El Ensueno,B7_7,98.2614
2024-06-03 20:00:00,2024-22,BTA El Ensueno,B7_7,98.2322
2024-06-02 18:00:00,2024-22,BTA El Ensueno,B7_7,98.2268
2024-06-06 17:00:00,2024-22,BTA El Ensueno,B7_7,98.226
2024-06-02 21:00:00,2024-22,BTA El Ensueno,B7_7,97.8374
2024-06-02 17:00:00,2024-22,BTA El Ensueno,B7_7,97.738
2024-06-05 18:00:00,2024-22,BTA El Ensueno,B7_7,97.6398
2024-06-05 17:00:00,2024-22,BTA El Ensueno,B7_7,97.6348
2024-06-02 14:00:00,2024-22,BTA El Ensueno,B7_7,97.59
2024-06-03 21:00:00,2024-22,BTA El Ensueno,B7_7,97.428
2024-06-04 19:00:00,2024-22,BTA El Ensueno,B7_7,97.3002
2024-06-06 18:00:00,2024-22,BTA El Ensueno,B7_7,97.0386
2024-06-04 17:00:00,2024-22,BTA El Ensueno,B7_7,96.9784
2024-06-03 15:00:00,2024-22,BTA El Ensueno,B7_7,96.59
2024-06-04 18:00:00,2024-22,BTA El Ensueno,B7_7,96.513
2024-06-07 11:00:00,2024-22,BTA El Ensueno,B7_7,96.3944
2024-06-07 12:00:00,2024-22,BTA El Ensueno,B7_7,96.3362
2024-06-05 15:00:00,2024-22,BTA El Ensueno,B7_7,96.3338
2024-06-07 08:00:00,2024-22,BTA El Ensueno,B7_7,96.259
2024-06-03 12:00:00,2024-22,BTA El Ensueno,B7_7,96.1292
2024-06-07 13:00:00,2024-22,BTA El Ensueno,B7_7,96.0966
2024-06-07 09:00:00,2024-22,BTA El Ensueno,B7_7,96.022
2024-06-05 21:00:00,2024-22,BTA El Ensueno,B7_7,95.8094
2024-06-06 10:00:00,2024-22,BTA El Ensueno,B7_7,95.7804
2024-06-06 14:00:00,2024-22,BTA El Ensueno,B7_7,95.7678
2024-06-04 07:00:00,2024-22,BTA El Ensueno,B7_7,95.3686
2024-06-03 16:00:00,2024-22,BTA El Ensueno,B7_7,95.1734
2024-06-05 14:00:00,2024-22,BTA El Ensueno,B7_7,95.0814
2024-06-06 15:00:00,2024-22,BTA El Ensueno,B7_7,95.0726
2024-06-03 11:00:00,2024-22,BTA El Ensueno,B7_7,95.0564
2024-06-04 20:00:00,2024-22,BTA El Ensueno,B7_8,86.68
2024-06-05 20:00:00,2024-22,BTA El Ensueno,B7_8,85.9916
2024-06-03 10:00:00,2024-22,BTA El Ensueno,B7_8,85.6636
2024-06-02 17:00:00,2024-22,BTA El Ensueno,B7_8,83.0434
2024-06-02 22:00:00,2024-22,BTA El Ensueno,B7_8,82.7548
2024-06-08 21:00:00,2024-22,BTA El Ensueno,B7_8,82.3588
2024-06-06 21:00:00,2024-22,BTA El Ensueno,B7_8,81.8674
2024-06-06 22:00:00,2024-22,BTA El Ensueno,B7_8,81.471
2024-06-04 19:00:00,2024-22,BTA El Ensueno,B7_8,81.1854
2024-06-03 20:00:00,2024-22,BTA El Ensueno,B7_8,81.0186
2024-06-08 20:00:00,2024-22,BTA El Ensueno,B7_8,79.9734
2024-06-06 19:00:00,2024-22,BTA El Ensueno,B7_8,79.6782
2024-06-05 21:00:00,2024-22,BTA El Ensueno,B7_8,79.5254
2024-06-05 22:00:00,2024-22,BTA El Ensueno,B7_8,78.902
2024-06-08 18:00:00,2024-22,BTA El Ensueno,B7_8,78.835
2024-06-06 20:00:00,2024-22,BTA El Ensueno,B7_8,77.34
2024-06-07 19:00:00,2024-22,BTA El Ensueno,B7_8,77.299
2024-06-07 22:00:00,2024-22,BTA El Ensueno,B7_8,76.9586
2024-06-03 19:00:00,2024-22,BTA El Ensueno,B7_8,75.304
2024-06-03 17:00:00,2024-22,BTA El Ensueno,B7_8,74.8396
2024-06-05 19:00:00,2024-22,BTA El Ensueno,B7_8,74.6662
2024-06-03 22:00:00,2024-22,BTA El Ensueno,B7_8,74.2102
2024-06-02 20:00:00,2024-22,BTA El Ensueno,B7_8,73.8832
2024-06-02 18:00:00,2024-22,BTA El Ensueno,B7_8,73.8564
2024-06-04 18:00:00,2024-22,BTA El Ensueno,B7_8,73.639
2024-06-08 22:00:00,2024-22,BTA El Ensueno,B7_8,72.8736
2024-06-03 21:00:00,2024-22,BTA El Ensueno,B7_8,71.84
2024-06-07 21:00:00,2024-22,BTA El Ensueno,B7_8,71.7664
2024-06-07 14:00:00,2024-22,BTA El Ensueno,B7_8,71.6198
2024-06-04 21:00:00,2024-22,BTA El Ensueno,B7_8,71.2862
2024-06-03 18:00:00,2024-22,BTA El Ensueno,B7_8,70.4268
2024-06-02 15:00:00,2024-22,BTA El Ensueno,B7_8,69.992
2024-06-07 08:00:00,2024-22,BTA El Ensueno,B7_8,69.9728
2024-06-07 11:00:00,2024-22,BTA El Ensueno,B7_8,69.512
2024-06-07 18:00:00,2024-22,BTA El Ensueno,B7_8,69.4794
2024-06-08 19:00:00,2024-22,BTA El Ensueno,B7_8,69.3076
2024-06-06 13:00:00,2024-22,BTA El Ensueno,B7_8,69.3066
2024-06-08 08:00:00,2024-22,BTA El Ensueno,B7_8,69.2934
